index,datetime,service,instance,message,level,anomaly_type,st_time,ed_time,duration,data_type
0,2021-07-01,dbservice,dbservice1,"2021-07-01 11:54:27,616 | WARNING | 0.0.0.4 | 172.17.0.3 | dbservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-01 11:44:26.882752 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-01 11:44:27.616000,2021-07-01 11:54:27.616000,600,train
11741,2021-07-25,webservice,webservice2,"2021-07-25 12:44:19,240 | WARNING | 0.0.0.3 | 172.17.0.4 | webservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-25 12:34:18.287581 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-25 12:34:19.240000,2021-07-25 12:44:19.240000,600,test
11742,2021-07-25,dbservice,dbservice2,"2021-07-25 03:43:37,917 | WARNING | 0.0.0.2 | 172.17.0.2 | dbservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-25 03:33:35.984899 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-25 03:33:37.917000,2021-07-25 03:43:37.917000,600,test
11743,2021-07-25,dbservice,dbservice2,"2021-07-25 10:09:19,340 | WARNING | 0.0.0.2 | 172.17.0.2 | dbservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-25 09:59:18.524934 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-25 09:59:19.340000,2021-07-25 10:09:19.340000,600,test
11744,2021-07-25,webservice,webservice1,"2021-07-25 00:58:59,873 | WARNING | 0.0.0.1 | 172.17.0.3 | webservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-25 00:48:58.887180 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-25 00:48:59.873000,2021-07-25 00:58:59.873000,600,test
11745,2021-07-25,webservice,webservice1,"2021-07-25 04:01:41,787 | WARNING | 0.0.0.1 | 172.17.0.3 | webservice1 | [normal memory freed label] lasts ten minutes",WARNING,[normal memory freed label],2021-07-25 04:01:41.787000,2021-07-25 04:11:41.787000,600,test
11746,2021-07-25,webservice,webservice1,"2021-07-25 06:24:26,377 | WARNING | 0.0.0.1 | 172.17.0.3 | webservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-25 06:14:25.356460 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-25 06:14:26.377000,2021-07-25 06:24:26.377000,600,test
11747,2021-07-25,webservice,webservice1,"2021-07-25 13:16:17,067 | WARNING | 0.0.0.1 | 172.17.0.3 | webservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-25 13:06:16.002576 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-25 13:06:17.067000,2021-07-25 13:16:17.067000,600,test
12375,2021-07-25,redisservice,redisservice1,"2021-07-25 11:44:36,125 | WARNING | 0.0.0.1 | 172.17.0.4 | redisservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-25 11:34:35.130539 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-25 11:34:36.125000,2021-07-25 11:44:36.125000,600,test
12376,2021-07-25,redisservice,redisservice1,"2021-07-25 13:28:58,280 | WARNING | 0.0.0.1 | 172.17.0.4 | redisservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-25 13:18:57.298592 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-25 13:18:58.280000,2021-07-25 13:28:58.280000,600,test
12377,2021-07-25,logservice,logservice1,"2021-07-25 15:58:23,767 | WARNING | 0.0.0.3 | 172.17.0.3 | logservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-25 15:48:22.727585 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-25 15:48:23.767000,2021-07-25 15:58:23.767000,600,test
12378,2021-07-25,logservice,logservice1,"2021-07-25 20:13:09,244 | WARNING | 0.0.0.3 | 172.17.0.3 | logservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-25 20:03:08.171595 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-25 20:03:09.244000,2021-07-25 20:13:09.244000,600,test
12379,2021-07-25,logservice,logservice2,"2021-07-25 15:32:04,604 | WARNING | 0.0.0.2 | 172.17.0.3 | logservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-25 15:22:03.760355 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-25 15:22:04.604000,2021-07-25 15:32:04.604000,600,test
12380,2021-07-26,dbservice,dbservice1,"2021-07-26 03:04:32,788 | WARNING | 0.0.0.4 | 172.17.0.3 | dbservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-26 02:54:32.082766 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-26 02:54:32.788000,2021-07-26 03:04:32.788000,600,test
12381,2021-07-26,dbservice,dbservice1,"2021-07-26 04:04:53,104 | WARNING | 0.0.0.4 | 172.17.0.3 | dbservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-26 03:54:51.866770 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-26 03:54:53.104000,2021-07-26 04:04:53.104000,600,test
12382,2021-07-26,dbservice,dbservice1,"2021-07-26 07:07:59,068 | WARNING | 0.0.0.4 | 172.17.0.3 | dbservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-26 06:57:58.330983 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-26 06:57:59.068000,2021-07-26 07:07:59.068000,600,test
12383,2021-07-26,dbservice,dbservice1,"2021-07-26 08:36:33,839 | WARNING | 0.0.0.4 | 172.17.0.3 | dbservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-26 08:26:33.174769 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-26 08:26:33.839000,2021-07-26 08:36:33.839000,600,test
12384,2021-07-26,dbservice,dbservice1,"2021-07-26 11:03:52,824 | WARNING | 0.0.0.4 | 172.17.0.3 | dbservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-26 10:53:52.126767 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-26 10:53:52.824000,2021-07-26 11:03:52.824000,600,test
12385,2021-07-26,dbservice,dbservice1,"2021-07-26 16:27:07,929 | WARNING | 0.0.0.4 | 172.17.0.3 | dbservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-26 16:17:07.246842 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-26 16:17:07.929000,2021-07-26 16:27:07.929000,600,test
12386,2021-07-26,dbservice,dbservice2,"2021-07-26 08:09:06,195 | WARNING | 0.0.0.2 | 172.17.0.2 | dbservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-26 07:59:05.300856 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-26 07:59:06.195000,2021-07-26 08:09:06.195000,600,test
12387,2021-07-26,dbservice,dbservice2,"2021-07-26 12:52:08,455 | WARNING | 0.0.0.2 | 172.17.0.2 | dbservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-26 12:42:07.588508 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-26 12:42:08.455000,2021-07-26 12:52:08.455000,600,test
12388,2021-07-26,dbservice,dbservice2,"2021-07-26 18:49:34,825 | WARNING | 0.0.0.2 | 172.17.0.2 | dbservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-26 18:39:34.008887 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-26 18:39:34.825000,2021-07-26 18:49:34.825000,600,test
12389,2021-07-26,dbservice,dbservice2,"2021-07-26 20:38:42,890 | WARNING | 0.0.0.2 | 172.17.0.2 | dbservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-26 20:28:42.025044 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-26 20:28:42.890000,2021-07-26 20:38:42.890000,600,test
12390,2021-07-26,webservice,webservice2,"2021-07-26 07:59:45,882 | WARNING | 0.0.0.3 | 172.17.0.4 | webservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-26 07:49:44.987331 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-26 07:49:45.882000,2021-07-26 07:59:45.882000,600,test
12391,2021-07-26,webservice,webservice2,"2021-07-26 18:19:33,473 | WARNING | 0.0.0.3 | 172.17.0.4 | webservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-26 18:09:32.653071 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-26 18:09:33.473000,2021-07-26 18:19:33.473000,600,test
12392,2021-07-26,webservice,webservice1,"2021-07-26 16:17:57,102 | WARNING | 0.0.0.1 | 172.17.0.3 | webservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-26 16:07:55.378535 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-26 16:07:57.102000,2021-07-26 16:17:57.102000,600,test
12393,2021-07-26,webservice,webservice1,"2021-07-26 20:09:28,399 | WARNING | 0.0.0.1 | 172.17.0.3 | webservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-26 19:59:27.490715 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-26 19:59:28.399000,2021-07-26 20:09:28.399000,600,test
12394,2021-07-26,webservice,webservice1,"2021-07-26 23:31:22,538 | WARNING | 0.0.0.1 | 172.17.0.3 | webservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-26 23:21:21.657421 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-26 23:21:22.538000,2021-07-26 23:31:22.538000,600,test
12970,2021-07-26,redisservice,redisservice1,"2021-07-26 12:52:27,325 | WARNING | 0.0.0.1 | 172.17.0.4 | redisservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-26 12:42:26.329846 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-26 12:42:27.325000,2021-07-26 12:52:27.325000,600,test
12971,2021-07-26,redisservice,redisservice1,"2021-07-26 20:45:32,152 | WARNING | 0.0.0.1 | 172.17.0.4 | redisservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-26 20:35:31.234540 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-26 20:35:32.152000,2021-07-26 20:45:32.152000,600,test
12972,2021-07-26,redisservice,redisservice2,"2021-07-26 03:25:46,312 | WARNING | 0.0.0.2 | 172.17.0.4 | redisservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-26 03:15:45.412990 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-26 03:15:46.312000,2021-07-26 03:25:46.312000,600,test
12973,2021-07-26,redisservice,redisservice2,"2021-07-26 09:54:23,786 | WARNING | 0.0.0.2 | 172.17.0.4 | redisservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-26 09:44:23.012946 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-26 09:44:23.786000,2021-07-26 09:54:23.786000,600,test
12974,2021-07-26,logservice,logservice1,"2021-07-26 07:10:37,118 | WARNING | 0.0.0.3 | 172.17.0.3 | logservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-26 07:00:36.243578 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-26 07:00:37.118000,2021-07-26 07:10:37.118000,600,test
12975,2021-07-26,logservice,logservice1,"2021-07-26 09:24:36,168 | WARNING | 0.0.0.3 | 172.17.0.3 | logservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-26 09:14:35.315632 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-26 09:14:36.168000,2021-07-26 09:24:36.168000,600,test
12976,2021-07-26,logservice,logservice1,"2021-07-26 11:31:20,176 | WARNING | 0.0.0.3 | 172.17.0.3 | logservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-26 11:21:19.367600 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-26 11:21:20.176000,2021-07-26 11:31:20.176000,600,test
12977,2021-07-26,logservice,logservice1,"2021-07-26 14:37:45,264 | WARNING | 0.0.0.3 | 172.17.0.3 | logservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-26 14:27:44.475627 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-26 14:27:45.264000,2021-07-26 14:37:45.264000,600,test
12978,2021-07-27,dbservice,dbservice1,"2021-07-27 08:17:30,566 | WARNING | 0.0.0.4 | 172.17.0.3 | dbservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-27 08:07:29.473838 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-27 08:07:30.566000,2021-07-27 08:17:30.566000,600,test
12979,2021-07-27,dbservice,dbservice1,"2021-07-27 11:45:11,670 | WARNING | 0.0.0.4 | 172.17.0.3 | dbservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-27 11:35:10.942741 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-27 11:35:11.670000,2021-07-27 11:45:11.670000,600,test
12980,2021-07-27,dbservice,dbservice1,"2021-07-27 15:35:39,218 | WARNING | 0.0.0.4 | 172.17.0.3 | dbservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-27 15:25:37.863457 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-27 15:25:39.218000,2021-07-27 15:35:39.218000,600,test
12981,2021-07-27,webservice,webservice2,"2021-07-27 02:52:38,233 | WARNING | 0.0.0.3 | 172.17.0.4 | webservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-27 02:42:37.335597 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-27 02:42:38.233000,2021-07-27 02:52:38.233000,600,test
12982,2021-07-27,webservice,webservice2,"2021-07-27 07:51:17,698 | WARNING | 0.0.0.3 | 172.17.0.4 | webservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-27 07:41:16.731591 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-27 07:41:17.698000,2021-07-27 07:51:17.698000,600,test
12983,2021-07-27,webservice,webservice2,"2021-07-27 22:12:08,148 | WARNING | 0.0.0.3 | 172.17.0.4 | webservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-27 22:02:07.195681 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-27 22:02:08.148000,2021-07-27 22:12:08.148000,600,test
12984,2021-07-27,dbservice,dbservice2,"2021-07-27 00:01:00,853 | WARNING | 0.0.0.2 | 172.17.0.2 | dbservice2 | trigger an access permission denied exception, will lasts an hour",WARNING,[access permission denied exception],2021-07-27 00:01:00.853000,2021-07-27 01:01:00.853000,3600,test
12985,2021-07-27,dbservice,dbservice2,"2021-07-27 08:44:38,916 | WARNING | 0.0.0.2 | 172.17.0.2 | dbservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-27 08:34:38.040888 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-27 08:34:38.916000,2021-07-27 08:44:38.916000,600,test
12986,2021-07-27,dbservice,dbservice2,"2021-07-27 09:46:05,879 | WARNING | 0.0.0.2 | 172.17.0.2 | dbservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-27 09:36:05.016887 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-27 09:36:05.879000,2021-07-27 09:46:05.879000,600,test
12987,2021-07-27,dbservice,dbservice2,"2021-07-27 14:03:08,129 | WARNING | 0.0.0.2 | 172.17.0.2 | dbservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-27 13:53:07.220949 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-27 13:53:08.129000,2021-07-27 14:03:08.129000,600,test
12988,2021-07-27,dbservice,dbservice2,"2021-07-27 16:07:55,088 | WARNING | 0.0.0.2 | 172.17.0.2 | dbservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-27 15:57:54.256686 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-27 15:57:55.088000,2021-07-27 16:07:55.088000,600,test
12989,2021-07-27,dbservice,dbservice2,"2021-07-27 22:42:16,460 | WARNING | 0.0.0.2 | 172.17.0.2 | dbservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-27 22:32:15.649675 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-27 22:32:16.460000,2021-07-27 22:42:16.460000,600,test
12990,2021-07-27,webservice,webservice1,"2021-07-27 04:55:44,869 | WARNING | 0.0.0.1 | 172.17.0.3 | webservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-27 04:45:43.987092 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-27 04:45:44.869000,2021-07-27 04:55:44.869000,600,test
12991,2021-07-27,webservice,webservice1,"2021-07-27 10:17:20,267 | WARNING | 0.0.0.1 | 172.17.0.3 | webservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-27 10:07:19.421333 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-27 10:07:20.267000,2021-07-27 10:17:20.267000,600,test
12992,2021-07-27,webservice,webservice1,"2021-07-27 15:32:29,580 | WARNING | 0.0.0.1 | 172.17.0.3 | webservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-27 15:22:28.694395 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-27 15:22:29.580000,2021-07-27 15:32:29.580000,600,test
12993,2021-07-27,webservice,webservice1,"2021-07-27 23:15:00,121 | WARNING | 0.0.0.1 | 172.17.0.3 | webservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-27 23:04:59.254544 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-27 23:05:00.121000,2021-07-27 23:15:00.121000,600,test
13582,2021-07-27,redisservice,redisservice1,"2021-07-27 05:02:14,842 | WARNING | 0.0.0.1 | 172.17.0.4 | redisservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-27 04:52:13.962510 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-27 04:52:14.842000,2021-07-27 05:02:14.842000,600,test
13583,2021-07-27,redisservice,redisservice1,"2021-07-27 06:24:45,744 | WARNING | 0.0.0.1 | 172.17.0.4 | redisservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-27 06:14:44.942567 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-27 06:14:45.744000,2021-07-27 06:24:45.744000,600,test
13584,2021-07-27,redisservice,redisservice1,"2021-07-27 10:31:04,028 | WARNING | 0.0.0.1 | 172.17.0.4 | redisservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-27 10:21:03.140572 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-27 10:21:04.028000,2021-07-27 10:31:04.028000,600,test
13585,2021-07-27,redisservice,redisservice2,"2021-07-27 11:42:47,059 | WARNING | 0.0.0.2 | 172.17.0.4 | redisservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-27 11:32:46.164873 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-27 11:32:47.059000,2021-07-27 11:42:47.059000,600,test
13586,2021-07-27,redisservice,redisservice2,"2021-07-27 18:07:30,502 | WARNING | 0.0.0.2 | 172.17.0.4 | redisservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-27 17:57:29.656881 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-27 17:57:30.502000,2021-07-27 18:07:30.502000,600,test
13587,2021-07-27,logservice,logservice2,"2021-07-27 02:37:17,927 | WARNING | 0.0.0.2 | 172.17.0.3 | logservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-27 02:27:16.784930 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-27 02:27:17.927000,2021-07-27 02:37:17.927000,600,test
13588,2021-07-27,logservice,logservice2,"2021-07-27 05:55:42,883 | WARNING | 0.0.0.2 | 172.17.0.3 | logservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-27 05:45:42.069790 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-27 05:45:42.883000,2021-07-27 05:55:42.883000,600,test
13589,2021-07-27,logservice,logservice2,"2021-07-27 14:39:16,664 | WARNING | 0.0.0.2 | 172.17.0.3 | logservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-27 14:29:15.601637 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-27 14:29:16.664000,2021-07-27 14:39:16.664000,600,test
13590,2021-07-27,logservice,logservice2,"2021-07-27 18:31:43,917 | WARNING | 0.0.0.2 | 172.17.0.3 | logservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-27 18:21:43.064887 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-27 18:21:43.917000,2021-07-27 18:31:43.917000,600,test
13591,2021-07-28,dbservice,dbservice1,"2021-07-28 00:36:27,811 | WARNING | 0.0.0.4 | 172.17.0.3 | dbservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-28 00:26:26.996964 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-28 00:26:27.811000,2021-07-28 00:36:27.811000,600,test
13592,2021-07-28,dbservice,dbservice1,"2021-07-28 04:00:00,208 | WARNING | 0.0.0.4 | 172.17.0.3 | dbservice1 | trigger an access permission denied exception, will lasts an hour",WARNING,[access permission denied exception],2021-07-28 04:00:00.208000,2021-07-28 05:00:00.208000,3600,test
13593,2021-07-28,dbservice,dbservice1,"2021-07-28 13:00:00,574 | WARNING | 0.0.0.4 | 172.17.0.3 | dbservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-28 12:49:59.854747 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-28 12:50:00.574000,2021-07-28 13:00:00.574000,600,test
13594,2021-07-28,dbservice,dbservice1,"2021-07-28 20:00:21,846 | WARNING | 0.0.0.4 | 172.17.0.3 | dbservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-28 19:50:21.138932 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-28 19:50:21.846000,2021-07-28 20:00:21.846000,600,test
13595,2021-07-28,webservice,webservice2,"2021-07-28 00:31:06,382 | WARNING | 0.0.0.3 | 172.17.0.4 | webservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-28 00:21:05.359591 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-28 00:21:06.382000,2021-07-28 00:31:06.382000,600,test
13596,2021-07-28,webservice,webservice2,"2021-07-28 08:02:55,998 | WARNING | 0.0.0.3 | 172.17.0.4 | webservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-28 07:52:55.035579 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-28 07:52:55.998000,2021-07-28 08:02:55.998000,600,test
13597,2021-07-28,webservice,webservice2,"2021-07-28 15:16:36,667 | WARNING | 0.0.0.3 | 172.17.0.4 | webservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-28 15:06:35.695578 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-28 15:06:36.667000,2021-07-28 15:16:36.667000,600,test
13598,2021-07-28,webservice,webservice2,"2021-07-28 16:10:01,076 | WARNING | 0.0.0.3 | 172.17.0.4 | webservice2 | trigger the file moving program, start with 2021-07-28 16:00:00.976817, last for 600 seconds",WARNING,[file moving program],2021-07-28 16:00:01.076000,2021-07-28 16:10:01.076000,600,test
13599,2021-07-28,webservice,webservice2,"2021-07-28 20:10:00,688 | WARNING | 0.0.0.3 | 172.17.0.4 | webservice2 | trigger the file moving program, start with 2021-07-28 20:00:00.588760, last for 600 seconds",WARNING,[file moving program],2021-07-28 20:00:00.688000,2021-07-28 20:10:00.688000,600,test
13600,2021-07-28,dbservice,dbservice2,"2021-07-28 04:46:29,005 | WARNING | 0.0.0.2 | 172.17.0.2 | dbservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-28 04:36:28.114488 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-28 04:36:29.005000,2021-07-28 04:46:29.005000,600,test
13601,2021-07-28,dbservice,dbservice2,"2021-07-28 07:31:48,020 | WARNING | 0.0.0.2 | 172.17.0.2 | dbservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-28 07:21:47.224893 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-28 07:21:48.020000,2021-07-28 07:31:48.020000,600,test
13602,2021-07-28,dbservice,dbservice2,"2021-07-28 17:33:41,835 | WARNING | 0.0.0.2 | 172.17.0.2 | dbservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-28 17:23:40.984872 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-28 17:23:41.835000,2021-07-28 17:33:41.835000,600,test
13603,2021-07-28,dbservice,dbservice2,"2021-07-28 19:45:50,754 | WARNING | 0.0.0.2 | 172.17.0.2 | dbservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-28 19:35:50.004991 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-28 19:35:50.754000,2021-07-28 19:45:50.754000,600,test
13604,2021-07-28,webservice,webservice1,"2021-07-28 20:10:00,607 | WARNING | 0.0.0.1 | 172.17.0.3 | webservice1 | trigger the file moving program, start with 2021-07-28 20:00:00.509945, last for 600 seconds",WARNING,[file moving program],2021-07-28 20:00:00.607000,2021-07-28 20:10:00.607000,600,test
14174,2021-07-28,redisservice,redisservice1,"2021-07-28 01:42:47,274 | WARNING | 0.0.0.1 | 172.17.0.4 | redisservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-28 01:32:46.498568 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-28 01:32:47.274000,2021-07-28 01:42:47.274000,600,test
14175,2021-07-28,redisservice,redisservice1,"2021-07-28 22:43:22,050 | WARNING | 0.0.0.1 | 172.17.0.4 | redisservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-28 22:33:21.146544 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-28 22:33:22.050000,2021-07-28 22:43:22.050000,600,test
14176,2021-07-28,redisservice,redisservice2,"2021-07-28 06:49:33,517 | WARNING | 0.0.0.2 | 172.17.0.4 | redisservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-28 06:39:32.640884 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-28 06:39:33.517000,2021-07-28 06:49:33.517000,600,test
14177,2021-07-28,logservice,logservice1,"2021-07-28 13:00:00,690 | WARNING | 0.0.0.3 | 172.17.0.3 | logservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-28 12:49:59.755417 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-28 12:50:00.690000,2021-07-28 13:00:00.690000,600,test
14178,2021-07-28,logservice,logservice2,"2021-07-28 03:45:36,821 | WARNING | 0.0.0.2 | 172.17.0.3 | logservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-28 03:35:35.820938 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-28 03:35:36.821000,2021-07-28 03:45:36.821000,600,test
14179,2021-07-28,logservice,logservice2,"2021-07-28 07:35:36,447 | WARNING | 0.0.0.2 | 172.17.0.3 | logservice2 | [normal memory freed label] lasts ten minutes",WARNING,[normal memory freed label],2021-07-28 07:35:36.447000,2021-07-28 07:45:36.447000,600,test
